symbol,timeframe,slice_combination,side,bin_mode,all_regime_status,strict_gate_pass,overall_regime_status,best_regime,best_regime_mean_ret_costadj,best_regime_p_value_nw,bull_status,bear_status,neutral_status,valid_mean_ret_costadj,valid_p_value_nw,walk_forward_pass_pattern,search_wide_bh_pass,search_wide_bonferroni_pass
DOGE/USD,1d,cross_ETH/USD_state_ext=neutral + state_ext=stretched_down,short,rolling,research_only,False,not_regime_evaluated,,,,not_regime_evaluated,not_regime_evaluated,not_regime_evaluated,0.025284842126945102,0.1645315616371592,0110,False,False
BCH/USD,1d,cross_BTC/USD_state_slope=downtrend + state_slope=downtrend,long,rolling,research_only,False,not_regime_evaluated,,,,not_regime_evaluated,not_regime_evaluated,not_regime_evaluated,0.012651217523027752,0.5162330803321546,1010,False,False
BCH/USD,1d,cross_BTC/USD_state_slope=downtrend + cross_ETH/USD_state_ext=stretched_down + state_ext=stretched_down,long,rolling,research_only,False,not_regime_evaluated,,,,not_regime_evaluated,not_regime_evaluated,not_regime_evaluated,0.013291138845125715,0.45281053112113345,1010,False,False
BCH/USD,1d,cross_BTC/USD_state_ext=stretched_down + state_ext=stretched_down,long,rolling,research_only,False,not_regime_evaluated,,,,not_regime_evaluated,not_regime_evaluated,not_regime_evaluated,0.0068770283427893875,0.6204136056007936,1010,False,False
BCH/USD,1d,cross_BTC/USD_state_slope=downtrend + state_ext=stretched_down,long,rolling,research_only,False,not_regime_evaluated,,,,not_regime_evaluated,not_regime_evaluated,not_regime_evaluated,0.008924304664106443,0.5782437424895259,1010,False,False
LINK/USD,1d,cross_BTC/USD_state_slope=downtrend + state_ext=stretched_down,long,rolling,research_only,False,not_regime_evaluated,,,,not_regime_evaluated,not_regime_evaluated,not_regime_evaluated,0.0024595848300172428,0.8224973924740697,1010,False,False
LTC/USD,1d,cross_ETH/USD_state_slope=downtrend + state_ext=stretched_down,long,rolling,research_only,False,not_regime_evaluated,,,,not_regime_evaluated,not_regime_evaluated,not_regime_evaluated,2.052755929550554e-05,0.9984855604744773,1010,False,False
XRP/USD,1d,cross_BTC/USD_state_ext=stretched_down + state_ext=stretched_down,long,rolling,research_only,False,not_regime_evaluated,,,,not_regime_evaluated,not_regime_evaluated,not_regime_evaluated,-0.008812439865299294,0.41685782377430547,1100,False,False
LTC/USD,1d,cross_BTC/USD_state_slope=downtrend + state_ext=stretched_down,long,rolling,research_only,False,not_regime_evaluated,,,,not_regime_evaluated,not_regime_evaluated,not_regime_evaluated,-0.00015798662796779087,0.9873378017470746,1010,False,False
CRV/USD,1d,state_ext=stretched_down + state_vol=low_vol,long,rolling,research_only,False,not_regime_evaluated,,,,not_regime_evaluated,not_regime_evaluated,not_regime_evaluated,-0.0038863344400187614,0.8314193442288513,0110,False,False
XRP/USD,1d,cross_BTC/USD_state_slope=downtrend + state_ext=stretched_down,long,rolling,research_only,False,not_regime_evaluated,,,,not_regime_evaluated,not_regime_evaluated,not_regime_evaluated,-0.009120213500239066,0.45873708318075046,1100,False,False
UNI/USD,1d,cross_ETH/USD_state_ext=stretched_up + state_ext=neutral,short,rolling,research_only,False,not_regime_evaluated,,,,not_regime_evaluated,not_regime_evaluated,not_regime_evaluated,0.040404575837840545,0.16579675993427712,0001,False,False
AAVE/USD,1d,cross_BTC/USD_state_ext=stretched_up + state_ext=stretched_down,long,rolling,research_only,False,not_regime_evaluated,,,,not_regime_evaluated,not_regime_evaluated,not_regime_evaluated,0.02868162772700951,0.14370222195498283,0010,False,False
AVAX/USD,1d,cross_ETH/USD_state_slope=flat + state_ext=neutral,long,rolling,research_only,False,not_regime_evaluated,,,,not_regime_evaluated,not_regime_evaluated,not_regime_evaluated,0.02951951779938394,0.3093966641255794,0001,False,False
SUSHI/USD,1d,cross_ETH/USD_state_slope=downtrend + state_slope=flat,short,rolling,research_only,False,not_regime_evaluated,,,,not_regime_evaluated,not_regime_evaluated,not_regime_evaluated,0.03754552184584931,0.05259239950584926,0001,False,False
BTC/USD,1d,cross_ETH/USD_state_slope=downtrend + state_ext=stretched_up,long,rolling,research_only,False,not_regime_evaluated,,,,not_regime_evaluated,not_regime_evaluated,not_regime_evaluated,0.02103965013044239,0.1500524628552169,0010,False,False
UNI/USD,1d,cross_ETH/USD_state_slope=downtrend + state_slope=uptrend,short,rolling,research_only,False,not_regime_evaluated,,,,not_regime_evaluated,not_regime_evaluated,not_regime_evaluated,0.03200699973903735,0.11150906019738827,0001,False,False
AAVE/USD,1d,state_ext=neutral + state_vol=low_vol,short,rolling,research_only,False,not_regime_evaluated,,,,not_regime_evaluated,not_regime_evaluated,not_regime_evaluated,0.029194048754648975,0.16936240021040838,0001,False,False
LINK/USD,1d,state_ext=stretched_up + state_vol=mid_vol,short,rolling,research_only,False,not_regime_evaluated,,,,not_regime_evaluated,not_regime_evaluated,not_regime_evaluated,0.023576242884700966,0.08105210030583532,0010,False,False
UNI/USD,1d,state_ext=neutral + state_slope=uptrend,long,rolling,research_only,False,not_regime_evaluated,,,,not_regime_evaluated,not_regime_evaluated,not_regime_evaluated,0.015296353666320837,0.1723012357746352,0010,False,False
BTC/USD,1d,state_ext=neutral + state_slope=flat,short,rolling,research_only,False,not_regime_evaluated,,,,not_regime_evaluated,not_regime_evaluated,not_regime_evaluated,0.016248886576428204,0.051297916630989704,0001,False,False
UNI/USD,1d,state_ext=stretched_down + state_vol=mid_vol,long,rolling,research_only,False,not_regime_evaluated,,,,not_regime_evaluated,not_regime_evaluated,not_regime_evaluated,0.018009394651141278,0.48795820224363373,0001,False,False
AVAX/USD,1d,state_ret_day=ret_day_up + state_ext=stretched_down,short,rolling,research_only,False,not_regime_evaluated,,,,not_regime_evaluated,not_regime_evaluated,not_regime_evaluated,0.029073061976825486,0.10370470624080985,0001,False,False
LINK/USD,1d,cross_ETH/USD_state_slope=uptrend + state_slope=flat,short,rolling,research_only,False,not_regime_evaluated,,,,not_regime_evaluated,not_regime_evaluated,not_regime_evaluated,0.017346307580519478,0.26485059991164595,0001,False,False
AAVE/USD,1d,state_ret_day=ret_day_flat + state_ext=neutral,short,rolling,research_only,False,not_regime_evaluated,,,,not_regime_evaluated,not_regime_evaluated,not_regime_evaluated,0.01983992414140041,0.34330211288409807,0001,False,False
AVAX/USD,1d,state_weekpart=weekend + state_ext=stretched_down,short,rolling,research_only,False,not_regime_evaluated,,,,not_regime_evaluated,not_regime_evaluated,not_regime_evaluated,0.022508766153228412,0.07729318677226149,0001,False,False
AVAX/USD,1d,cross_BTC/USD_state_vol=high_vol + state_ext=stretched_up,long,rolling,research_only,False,not_regime_evaluated,,,,not_regime_evaluated,not_regime_evaluated,not_regime_evaluated,0.028263432112339386,0.24515741942161395,0010,False,False
AVAX/USD,1d,cross_BTC/USD_state_ext=neutral + state_ext=stretched_down,short,rolling,research_only,False,not_regime_evaluated,,,,not_regime_evaluated,not_regime_evaluated,not_regime_evaluated,0.021641095128978216,0.08728368167548917,0001,False,False
BCH/USD,1d,state_ret_day=ret_day_flat + state_ext=stretched_up,short,rolling,research_only,False,not_regime_evaluated,,,,not_regime_evaluated,not_regime_evaluated,not_regime_evaluated,0.01571678570128245,0.10547767367758532,0001,False,False
AAVE/USD,1d,state_ret_day=ret_day_up + state_ext=stretched_up,short,rolling,research_only,False,not_regime_evaluated,,,,not_regime_evaluated,not_regime_evaluated,not_regime_evaluated,0.02037345479945099,0.18660907073256494,0001,False,False
AVAX/USD,1d,cross_BTC/USD_state_slope=downtrend + cross_ETH/USD_state_slope=downtrend + state_ext=stretched_down,short,rolling,research_only,False,not_regime_evaluated,,,,not_regime_evaluated,not_regime_evaluated,not_regime_evaluated,0.02270271845794063,0.09423426450061956,0001,False,False
XRP/USD,1d,cross_BTC/USD_state_ext=stretched_down + cross_ETH/USD_state_slope=flat + state_ext=stretched_down,long,rolling,research_only,False,not_regime_evaluated,,,,not_regime_evaluated,not_regime_evaluated,not_regime_evaluated,0.006448835152120836,0.32772709009114,0010,False,False
SOL/USD,1d,cross_ETH/USD_state_vol=mid_vol + state_ext=stretched_up,short,rolling,research_only,False,not_regime_evaluated,,,,not_regime_evaluated,not_regime_evaluated,not_regime_evaluated,0.012277550195270236,0.36124310328277054,0001,False,False
BCH/USD,1d,state_weekpart=weekend + state_ext=stretched_up,short,rolling,research_only,False,not_regime_evaluated,,,,not_regime_evaluated,not_regime_evaluated,not_regime_evaluated,0.011147318109250303,0.24233019114492027,0001,False,False
AVAX/USD,1d,cross_ETH/USD_state_slope=uptrend + state_slope=flat,short,rolling,research_only,False,not_regime_evaluated,,,,not_regime_evaluated,not_regime_evaluated,not_regime_evaluated,0.012507574084058998,0.5192594685955192,0001,False,False
AAVE/USD,1d,cross_BTC/USD_state_ext=stretched_up + state_ext=stretched_up,short,rolling,research_only,False,not_regime_evaluated,,,,not_regime_evaluated,not_regime_evaluated,not_regime_evaluated,0.006841330978097303,0.6710817991958815,0001,False,False
AVAX/USD,1d,cross_BTC/USD_state_slope=uptrend + state_slope=downtrend,short,rolling,research_only,False,not_regime_evaluated,,,,not_regime_evaluated,not_regime_evaluated,not_regime_evaluated,0.11348220127006023,0.001249998263104457,0000,True,False
SUSHI/USD,1d,cross_BTC/USD_state_ext=stretched_down + state_ext=neutral,short,rolling,research_only,False,not_regime_evaluated,,,,not_regime_evaluated,not_regime_evaluated,not_regime_evaluated,0.0993879952144066,0.00020148020812205125,0000,True,False
DOGE/USD,1d,cross_BTC/USD_state_ext=stretched_down + state_ext=stretched_up,short,rolling,research_only,False,not_regime_evaluated,,,,not_regime_evaluated,not_regime_evaluated,not_regime_evaluated,0.09538200152090046,0.0,0000,True,True
LINK/USD,1d,cross_BTC/USD_state_ext=stretched_down + state_ext=stretched_up,short,rolling,research_only,False,not_regime_evaluated,,,,not_regime_evaluated,not_regime_evaluated,not_regime_evaluated,0.06776248965754642,0.000741403871277635,0000,True,False
DOGE/USD,1d,cross_BTC/USD_state_slope=flat + cross_ETH/USD_state_ext=stretched_down + state_ext=neutral,long,rolling,research_only,False,not_regime_evaluated,,,,not_regime_evaluated,not_regime_evaluated,not_regime_evaluated,0.08026301570466438,0.020217809885010984,0000,False,False
LINK/USD,1d,cross_BTC/USD_state_slope=flat + cross_ETH/USD_state_ext=stretched_up + state_ext=stretched_down,short,rolling,research_only,False,not_regime_evaluated,,,,not_regime_evaluated,not_regime_evaluated,not_regime_evaluated,0.0648246169401006,0.0331458647650813,0000,False,False
SUSHI/USD,1d,cross_BTC/USD_state_slope=flat + cross_ETH/USD_state_slope=uptrend + state_ext=stretched_up,short,rolling,research_only,False,not_regime_evaluated,,,,not_regime_evaluated,not_regime_evaluated,not_regime_evaluated,0.10165492839904795,8.607251134051808e-09,0000,True,True
DOT/USD,1d,cross_BTC/USD_state_slope=uptrend + state_ext=neutral,short,rolling,research_only,False,not_regime_evaluated,,,,not_regime_evaluated,not_regime_evaluated,not_regime_evaluated,0.07585364614744612,0.013516492896620491,0000,False,False
UNI/USD,1d,cross_BTC/USD_state_ext=stretched_up + cross_ETH/USD_state_slope=downtrend + state_ext=stretched_up,short,rolling,research_only,False,not_regime_evaluated,,,,not_regime_evaluated,not_regime_evaluated,not_regime_evaluated,0.07036430604051191,0.0002370170238092939,0000,True,False
SOL/USD,1d,cross_BTC/USD_state_slope=flat + cross_ETH/USD_state_slope=uptrend + state_ext=neutral,long,rolling,research_only,False,not_regime_evaluated,,,,not_regime_evaluated,not_regime_evaluated,not_regime_evaluated,0.051110714430997684,0.007860133333927433,0000,False,False
XRP/USD,1d,cross_BTC/USD_state_ext=neutral + cross_ETH/USD_state_slope=downtrend + state_ext=neutral,short,rolling,research_only,False,not_regime_evaluated,,,,not_regime_evaluated,not_regime_evaluated,not_regime_evaluated,0.05276055377586611,2.7347069160299498e-06,0000,True,True
SOL/USD,1d,cross_BTC/USD_state_slope=downtrend + cross_ETH/USD_state_ext=stretched_down + state_ext=stretched_up,long,rolling,research_only,False,not_regime_evaluated,,,,not_regime_evaluated,not_regime_evaluated,not_regime_evaluated,0.07602250280480559,0.002576518901776792,0000,True,False
DOGE/USD,1d,cross_BTC/USD_state_ext=stretched_down + cross_ETH/USD_state_slope=downtrend + state_ext=neutral,short,rolling,research_only,False,not_regime_evaluated,,,,not_regime_evaluated,not_regime_evaluated,not_regime_evaluated,0.03393505621587242,0.005590897774486514,0000,False,False
CRV/USD,1d,cross_BTC/USD_state_ext=neutral + cross_ETH/USD_state_slope=uptrend + state_ext=stretched_down,short,rolling,research_only,False,not_regime_evaluated,,,,not_regime_evaluated,not_regime_evaluated,not_regime_evaluated,0.05215131501511168,0.0037853723864684774,0000,True,False
CRV/USD,1d,state_ext=stretched_down + state_slope=uptrend,short,rolling,research_only,False,not_regime_evaluated,,,,not_regime_evaluated,not_regime_evaluated,not_regime_evaluated,0.03663025946751406,0.0008614645169373603,0000,True,False
CRV/USD,1d,cross_BTC/USD_state_slope=flat + cross_ETH/USD_state_slope=uptrend + state_ext=stretched_down,short,rolling,research_only,False,not_regime_evaluated,,,,not_regime_evaluated,not_regime_evaluated,not_regime_evaluated,0.047282885494164234,0.0010390998091827086,0000,True,False
SOL/USD,1d,cross_BTC/USD_state_slope=flat + cross_ETH/USD_state_ext=stretched_down + state_ext=stretched_up,long,rolling,research_only,False,not_regime_evaluated,,,,not_regime_evaluated,not_regime_evaluated,not_regime_evaluated,0.05947428224913845,3.6547650683615984e-08,0000,True,True
UNI/USD,1d,cross_BTC/USD_state_slope=downtrend + cross_ETH/USD_state_slope=flat + state_ext=stretched_up,long,rolling,research_only,False,not_regime_evaluated,,,,not_regime_evaluated,not_regime_evaluated,not_regime_evaluated,0.0564749598798914,0.0027451713862058913,0000,True,False
BTC/USD,1d,state_ret_day=ret_day_down + state_ext=stretched_down,long,rolling,research_only,False,not_regime_evaluated,,,,not_regime_evaluated,not_regime_evaluated,not_regime_evaluated,-0.000641241329745644,0.9300067664603486,1010,False,False
SOL/USD,1d,cross_ETH/USD_state_slope=flat + state_slope=downtrend,long,rolling,research_only,False,not_regime_evaluated,,,,not_regime_evaluated,not_regime_evaluated,not_regime_evaluated,0.024696635319938147,0.33573890229524594,0100,False,False
DOGE/USD,1d,cross_ETH/USD_state_slope=downtrend + state_slope=flat,long,rolling,research_only,False,not_regime_evaluated,,,,not_regime_evaluated,not_regime_evaluated,not_regime_evaluated,0.009677556609527313,0.7161360251892568,0100,False,False
UNI/USD,1d,cross_BTC/USD_state_slope=flat + cross_ETH/USD_state_slope=downtrend + state_ext=stretched_down,long,rolling,research_only,False,not_regime_evaluated,,,,not_regime_evaluated,not_regime_evaluated,not_regime_evaluated,0.04008278110312546,0.2494579555072738,0100,False,False
BCH/USD,1d,cross_BTC/USD_state_vol=high_vol + state_ext=stretched_down,long,rolling,research_only,False,not_regime_evaluated,,,,not_regime_evaluated,not_regime_evaluated,not_regime_evaluated,0.014280857285812567,0.3131633424367972,1000,False,False
BCH/USD,1d,cross_ETH/USD_state_vol=high_vol + state_ext=stretched_down,long,rolling,research_only,False,not_regime_evaluated,,,,not_regime_evaluated,not_regime_evaluated,not_regime_evaluated,0.018935305860294065,0.17826513918916387,1000,False,False
SOL/USD,1d,cross_ETH/USD_state_slope=downtrend + state_slope=flat,long,rolling,research_only,False,not_regime_evaluated,,,,not_regime_evaluated,not_regime_evaluated,not_regime_evaluated,0.011677080897574028,0.4210914413194895,0100,False,False
BTC/USD,1d,cross_ETH/USD_state_slope=downtrend + state_slope=flat,long,rolling,research_only,False,not_regime_evaluated,,,,not_regime_evaluated,not_regime_evaluated,not_regime_evaluated,0.012178951497168125,0.35407194325056457,0100,False,False
ETH/USD,1d,cross_BTC/USD_state_slope=uptrend + state_ext=stretched_up,long,rolling,research_only,False,not_regime_evaluated,,,,not_regime_evaluated,not_regime_evaluated,not_regime_evaluated,0.024890028826032903,0.19220860248678662,0100,False,False
UNI/USD,1d,cross_ETH/USD_state_slope=flat + state_slope=downtrend,short,rolling,research_only,False,not_regime_evaluated,,,,not_regime_evaluated,not_regime_evaluated,not_regime_evaluated,0.018352807281363893,0.3859941302067349,0010,False,False
AAVE/USD,1d,cross_ETH/USD_state_vol=mid_vol + state_ext=stretched_up,short,rolling,research_only,False,not_regime_evaluated,,,,not_regime_evaluated,not_regime_evaluated,not_regime_evaluated,0.027182737933208315,0.11474396206649407,0100,False,False
BCH/USD,1d,cross_BTC/USD_state_slope=flat + cross_ETH/USD_state_ext=stretched_down + state_ext=stretched_up,long,rolling,research_only,False,not_regime_evaluated,,,,not_regime_evaluated,not_regime_evaluated,not_regime_evaluated,0.017077320736368865,0.4110427584292591,0010,False,False
DOGE/USD,1d,cross_BTC/USD_state_ext=stretched_up + state_ext=stretched_down,short,rolling,research_only,False,not_regime_evaluated,,,,not_regime_evaluated,not_regime_evaluated,not_regime_evaluated,0.02700660884677783,0.16728981689369893,0010,False,False
BTC/USD,1d,cross_ETH/USD_state_slope=flat + state_slope=uptrend,short,rolling,research_only,False,not_regime_evaluated,,,,not_regime_evaluated,not_regime_evaluated,not_regime_evaluated,0.01397477420681762,0.1222030732333903,1000,False,False
ETH/USD,1d,state_ext=neutral + state_vol=mid_vol,short,rolling,research_only,False,not_regime_evaluated,,,,not_regime_evaluated,not_regime_evaluated,not_regime_evaluated,0.027312445497540607,0.05212486111571213,0010,False,False
