rank,symbol,timeframe,slice_combination,side,verdict,triage_bucket,train_n,train_pass,valid_n,valid_pass,valid_mean_ret_costadj,valid_excess_vs_baseline,valid_best_parent_filter,valid_excess_vs_best_parent,valid_p_value_nw,walk_forward_pass_count,walk_forward_pass_pattern,walk_forward_survival_rate,scenario_survived_count,scenario_positive_baseline_excess_count,scenario_positive_parent_excess_count,scenario_significant_count,robustness_score,default_verdict,cost2_verdict,cost5_verdict,split06_verdict,split08_verdict,short_borrow2_verdict,short_borrow5_verdict,short_borrow10_verdict,search_wide_family_size,search_wide_rank,search_wide_bh_pass,search_wide_bonferroni_pass
611,USO,1h,state_session=afternoon + state_ext=neutral,long,rejected,rejected_unsupported,1138,False,486,False,-0.001507763914586862,-0.00207394088356605,state_session=afternoon,-0.0020356975690847628,0.26521813800899774,0,0000,0.0,0,0,0,0,-1.0,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,676,224,False,False
612,TLT,1d,state_ext=stretched_down + state_slope=downtrend,short,rejected,rejected_unsupported,244,False,35,False,-0.006478434786695931,-0.005400492297789631,state_slope=downtrend,-0.0020530301381568,0.15155568345568238,0,0000,0.0,0,0,0,0,-1.0,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,676,150,False,False
613,DIA,1d,state_ext=stretched_down + state_slope=downtrend,long,rejected,rejected_unsupported,151,True,55,False,0.0017158115715220342,-0.0011253469134922874,state_slope=downtrend,-0.002165284736381709,0.7575562527337969,0,0000,0.0,0,1,0,0,-1.0,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,676,539,False,False
614,XLF,1d,state_ext=neutral + state_vol=mid_vol,long,rejected,rejected_unsupported,72,False,93,False,0.0009635538043335739,-0.0007393219805540408,state_vol=mid_vol,-0.0022408525527383002,0.7434360177129562,0,0000,0.0,0,1,0,0,-1.0,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,676,530,False,False
615,GLD,1d,state_ext=stretched_down + state_slope=downtrend,long,rejected,rejected_unsupported,136,False,53,False,0.0009634031799588765,-0.005107100153609672,state_ext=stretched_down,-0.002347027481971881,0.9148745478519791,0,0000,0.0,0,0,0,0,-1.0,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,676,624,False,False
616,IWM,1h,state_session=lunch + state_ext=stretched_up,long,rejected,rejected_unsupported,184,False,79,False,-0.0018085855917622166,-0.0022280182539361074,state_session=lunch,-0.0024748356612170237,0.23515391305356825,0,0000,0.0,0,0,0,0,-1.0,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,676,208,False,False
617,TLT,1d,state_ext=neutral + state_slope=uptrend,short,rejected,rejected_unsupported,110,False,73,False,-0.0011879639277384956,-0.00011002143883219592,state_slope=uptrend,-0.002598993294152689,0.6697893881944401,0,0000,0.0,0,1,0,0,-1.0,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,676,481,False,False
618,USO,1h,state_ext=stretched_up + state_slope=flat,long,rejected,rejected_unsupported,234,False,88,False,-2.981379904900947e-05,-0.0005959907680281976,state_ext=stretched_up,-0.002796065098645178,0.9918116347781933,0,0000,0.0,0,0,0,0,-1.0,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,676,673,False,False
619,XLE,1h,state_ext=stretched_down + state_vol=high_vol,long,rejected,rejected_unsupported,490,True,136,False,-0.0021677148260885494,-0.0024869270780920015,state_vol=high_vol,-0.0028240585978548177,0.5921573884834888,0,0000,0.0,0,0,0,0,-1.0,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,676,437,False,False
620,DIA,1h,state_session=lunch + state_ext=stretched_down + state_slope=downtrend,long,rejected,rejected_unsupported,74,False,23,False,-0.0021078931355549397,-0.002378399281636279,state_slope=downtrend,-0.002912516556841674,0.6991054362443094,0,0000,0.0,0,1,0,0,-1.0,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,676,505,False,False
621,XLE,1d,state_ext=neutral + state_slope=flat,long,rejected,rejected_unsupported,123,False,80,False,0.003385529480018401,-0.0008486267807842705,state_ext=neutral,-0.0029309956012513235,0.48535036012085153,0,0000,0.0,0,1,0,0,-1.0,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,676,374,False,False
622,DIA,1d,state_ext=neutral + state_slope=flat,long,rejected,rejected_unsupported,192,False,115,False,0.0006116812704070497,-0.0022294772146072717,state_ext=neutral,-0.00305402932365711,0.8473865036048451,0,0000,0.0,0,0,0,0,-1.0,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,676,585,False,False
623,IWM,1d,state_ext=stretched_up + state_vol=low_vol,long,rejected,rejected_unsupported,68,False,65,False,0.002555873790983386,-0.0017666496769312983,state_ext=stretched_up,-0.0031478061191674398,0.4697432019710239,0,0000,0.0,0,0,0,0,-1.0,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,676,359,False,False
624,DIA,1d,state_ext=stretched_up + state_slope=uptrend,long,rejected,rejected_unsupported,199,False,75,False,0.00015909992259600635,-0.0026820585624183152,state_slope=uptrend,-0.0031976493195678755,0.9476280962420083,0,0000,0.0,0,0,0,0,-1.0,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,676,640,False,False
625,XLK,1h,state_session=morning + state_ext=stretched_up + state_slope=flat,long,rejected,rejected_unsupported,44,False,26,False,-0.0016421998910597585,-0.002404931167430366,state_ext=stretched_up,-0.0032757749436559645,0.3245392599143171,0,0000,0.0,0,0,0,0,-1.0,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,676,259,False,False
626,USO,1d,state_ext=stretched_down + state_slope=downtrend,long,rejected,rejected_unsupported,188,True,82,False,-0.00461182616933185,-0.011201090965172852,state_ext=stretched_down,-0.003293873409733697,0.6323510320539742,0,0000,0.0,0,0,0,0,-1.0,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,676,458,False,False
627,QQQ,1h,state_ext=stretched_up + state_slope=flat,long,rejected,rejected_unsupported,39,False,17,False,-0.003053099563713849,-0.0034332682357261024,state_ext=stretched_up,-0.0033464828066433814,0.39056911512709513,0,0000,0.0,0,0,0,0,-1.0,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,676,297,False,False
628,USO,1h,state_ext=stretched_up + state_vol=low_vol,long,rejected,rejected_unsupported,374,False,129,False,-0.0005910497238888959,-0.001157226692868084,state_ext=stretched_up,-0.0033573010234850646,0.8070159461235473,0,0000,0.0,0,0,0,0,-1.0,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,676,568,False,False
629,XLK,1d,state_ext=stretched_up + state_vol=low_vol,long,rejected,rejected_unsupported,144,False,62,False,0.006218594279624206,-0.0002969465571135586,state_ext=stretched_up,-0.00342395871369808,0.15963259087598392,0,0000,0.0,0,0,0,0,-1.0,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,676,158,False,False
630,GLD,1d,state_ext=neutral + state_slope=uptrend,long,rejected,rejected_unsupported,61,False,30,False,0.004426013312169303,-0.0016444900213992454,state_slope=uptrend,-0.003529656739724627,0.662927624851043,0,0000,0.0,0,0,0,0,-1.0,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,676,477,False,False
631,XLE,1h,state_session=lunch + state_ext=stretched_down + state_slope=downtrend,long,rejected,rejected_unsupported,217,False,63,False,-0.0030222578629539036,-0.0033414701149573557,state_session=lunch,-0.003550271218796435,0.3854415858404512,0,0000,0.0,0,1,0,0,-1.0,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,676,294,False,False
632,SPY,1d,state_ext=stretched_up + state_vol=low_vol,long,rejected,rejected_unsupported,113,False,53,False,0.002620319445483401,-0.0005239671029027104,state_ext=stretched_up,-0.0036247079103409676,0.2745533361756305,0,0000,0.0,0,0,0,0,-1.0,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,676,231,False,False
633,XLE,1h,state_ext=stretched_up + state_vol=high_vol,long,rejected,rejected_unsupported,645,False,101,False,-0.003400438105428887,-0.003719650357432339,state_vol=high_vol,-0.004056781877195156,0.14309237331215474,0,0000,0.0,0,0,0,0,-1.0,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,676,144,False,False
634,XLE,1d,state_ext=neutral + state_vol=mid_vol,long,rejected,rejected_unsupported,92,False,53,False,0.002256662492835961,-0.0019774937679667105,state_ext=neutral,-0.0040598625884337635,0.6991285249887078,0,0000,0.0,0,0,0,0,-1.0,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,676,506,False,False
