symbol,timeframe,slice_combination,sample_count,mean_fwd_ret_5,side,tradeable_mean_fwd_ret_5,win_rate,mean_mfe_5,mean_mae_5,fwd_ret_ratio
AAVE/USD,1h,state_ret_day=ret_day_flat + state_ext=stretched_up + state_slope=flat,80,-0.004923669364625953,short,0.004923669364625953,0.3625,0.016638785080448783,-0.019967837651120552,-0.20056549425457745
AAVE/USD,1h,state_utc_session=utc_europe + state_funding=funding_neutral + state_ext=stretched_down,248,-0.004873582128385819,short,0.004873582128385819,0.4314516129032258,0.04910063040066393,-0.022871728385980245,-0.18903803645840214
AVAX/USD,1h,state_funding=funding_short + state_oi=oi_collapsing + state_ext=neutral,74,-0.004864215852881976,short,0.004864215852881976,0.35135135135135137,0.007793532903879297,-0.012990558588882605,-0.37018119866998406
AVAX/USD,1h,state_ret_day=ret_day_down + state_ext=neutral + state_slope=uptrend,50,-0.004849325579869552,short,0.004849325579869552,0.46,0.019592984052685686,-0.018026066084262573,-0.2707395220419988
AAVE/USD,1h,cross_BTC/USD_state_slope=downtrend + cross_ETH/USD_state_ext=stretched_down + state_ext=neutral,191,0.004821899879235127,long,0.004821899879235127,0.6020942408376964,0.05924687350854935,-0.015462176764391943,0.25706570966116477
AAVE/USD,1h,state_utc_session=utc_asia + state_ext=stretched_down + state_slope=downtrend,428,-0.004816041189613578,short,0.004816041189613578,0.4322429906542056,0.03385885616112552,-0.021623714850984303,-0.22250527013823596
AAVE/USD,1h,cross_BTC/USD_state_slope=downtrend + cross_ETH/USD_state_ext=stretched_up + state_ext=neutral,15,0.0047724755963728235,long,0.0047724755963728235,0.5333333333333333,0.01630877210308522,-0.010803230363755337,0.2983785614045189
BCH/USD,1h,state_funding=funding_neutral + state_oi=oi_collapsing + state_ext=stretched_down,27,0.004711172268037054,long,0.004711172268037054,0.48148148148148145,0.06420249716189269,-0.02254723330933324,0.13589465672773282
AAVE/USD,1h,cross_BTC/USD_state_vol=low_vol + state_ext=stretched_down,256,-0.004700687179964838,short,0.004700687179964838,0.5078125,0.016436339777772167,-0.017930971239722683,-0.21203435682886673
AVAX/USD,1h,cross_BTC/USD_state_slope=downtrend + cross_ETH/USD_state_ext=neutral + state_ext=stretched_up,82,-0.00469586816949395,short,0.00469586816949395,0.4146341463414634,0.02289215288841506,-0.020572085983143005,-0.20090100069689854
AAVE/USD,1h,cross_ETH/USD_state_ext=stretched_down + state_ext=neutral,237,0.004690836554409514,long,0.004690836554409514,0.6118143459915611,0.05557125113144067,-0.015469105263613015,0.23068353204688916
AVAX/USD,1h,state_ret_day=ret_day_up + state_ext=stretched_down + state_slope=flat,15,0.004654838473117703,long,0.004654838473117703,0.6666666666666666,0.015728392695890703,-0.011091629181874844,0.36410650095543634
AVAX/USD,1h,cross_ETH/USD_state_slope=uptrend + state_slope=downtrend,64,0.004650137388709197,long,0.004650137388709197,0.65625,0.028232146613578896,-0.015532798793881912,0.15314812053323987
AVAX/USD,1h,cross_BTC/USD_state_slope=downtrend + cross_ETH/USD_state_slope=uptrend + state_ext=neutral,34,-0.004635401547656685,short,0.004635401547656685,0.47058823529411764,0.008990592379141496,-0.013534355121933439,-0.35412092567059356
BCH/USD,1h,state_funding=funding_long + state_oi=oi_flat + state_ext=stretched_down,125,0.004621456536245598,long,0.004621456536245598,0.648,0.027497037509895773,-0.012626969165025162,0.29592542485336215
AAVE/USD,1h,state_weekpart=weekend + state_ext=stretched_up + state_vol=high_vol,134,-0.004604804381001832,short,0.004604804381001832,0.3582089552238806,0.028417160249485287,-0.020992233615069335,-0.1741025924989431
BCH/USD,1h,state_ret_day=ret_day_up + state_ext=stretched_up + state_slope=flat,63,-0.004532025091147017,short,0.004532025091147017,0.3492063492063492,0.012514306371496305,-0.015794547006726733,-0.2576055131031969
ADA/USD,1h,cross_ETH/USD_state_ext=stretched_up + state_ext=neutral,125,-0.004528567632230487,short,0.004528567632230487,0.384,0.011436941893883595,-0.01574803114825907,-0.3121421930664519
AAVE/USD,1h,cross_BTC/USD_state_slope=uptrend + cross_ETH/USD_state_ext=stretched_up + state_ext=neutral,198,-0.004506834442141173,short,0.004506834442141173,0.35858585858585856,0.014766257521285622,-0.016113635031737236,-0.25908413354428766
AAVE/USD,1h,cross_BTC/USD_state_slope=downtrend + cross_ETH/USD_state_slope=downtrend + state_ext=stretched_up,109,-0.00447197440125875,short,0.00447197440125875,0.3853211009174312,0.022059156199729715,-0.04185134680446586,-0.13034743734240012
ADA/USD,1h,cross_BTC/USD_state_slope=flat + cross_ETH/USD_state_ext=stretched_down + state_ext=stretched_down,30,-0.004449527455055069,short,0.004449527455055069,0.3,0.013259676639849009,-0.014326257353054392,-0.33710578188014007
BCH/USD,1h,state_ret_day=ret_day_up + state_ext=stretched_down + state_slope=downtrend,20,-0.004434405907407774,short,0.004434405907407774,0.35,0.012132995774554383,-0.01570027090741875,-0.3051246511006389
BCH/USD,1h,state_funding=funding_long + state_ext=stretched_up,262,-0.004378068160097177,short,0.004378068160097177,0.37786259541984735,0.012298984289464144,-0.01893433510357219,-0.2463871154799007
ADA/USD,1h,cross_ETH/USD_state_slope=uptrend + state_ext=stretched_down,43,-0.004347462528259148,short,0.004347462528259148,0.32558139534883723,0.010330969280949814,-0.01341907783069923,-0.3058642687483562
AAVE/USD,1h,state_ret_day=ret_day_up + state_ext=stretched_down,47,0.004341159335940093,long,0.004341159335940093,0.6808510638297872,0.03372363082693049,-0.013622225611922716,0.16440290169202373
BCH/USD,1h,state_utc_session=utc_us + state_funding=funding_neutral + state_ext=stretched_down,214,0.004336336797456928,long,0.004336336797456928,0.6588785046728972,0.021467838981302806,-0.015090034301071906,0.20714752519459004
ADA/USD,1h,state_ret_day=ret_day_up + state_ext=stretched_down,31,-0.004306217003148092,short,0.004306217003148092,0.2903225806451613,0.012113416539628066,-0.01609032585579619,-0.3136179978682404
BCH/USD,1h,cross_BTC/USD_state_slope=uptrend + cross_ETH/USD_state_ext=stretched_up + state_ext=stretched_down,15,0.0043021347538837835,long,0.0043021347538837835,0.6666666666666666,0.01568505963670114,-0.009650347834471606,0.2827879731384437
AVAX/USD,1h,cross_BTC/USD_state_slope=flat + cross_ETH/USD_state_ext=stretched_down + state_ext=neutral,34,0.0042792946417023695,long,0.0042792946417023695,0.6470588235294118,0.022309784549990167,-0.015498162243502677,0.19133310622159308
