rank,symbol,timeframe,slice_combination,bin_mode,validation_n_folds,side,verdict,triage_bucket,train_n,train_pass,valid_n,valid_pass,valid_mean_ret_costadj,valid_excess_vs_baseline,valid_best_parent_filter,valid_excess_vs_best_parent,valid_p_value_nw,walk_forward_pass_count,walk_forward_pass_pattern,walk_forward_survival_rate,scenario_survived_count,scenario_positive_baseline_excess_count,scenario_positive_parent_excess_count,scenario_significant_count,robustness_score,default_verdict,cost2_verdict,cost5_verdict,split06_verdict,split08_verdict,short_borrow2_verdict,short_borrow5_verdict,short_borrow10_verdict,best_fwd_horizon,best_stop_atr_mult,search_wide_family_size,search_wide_rank,search_wide_bh_pass,search_wide_bonferroni_pass,research_shard_id
23,HON,1h,cross_USO_state_vol=high_vol + state_ext=stretched_down,rolling,4,long,survived,clean_survivor_wf_strong,120,True,404,True,0.0465834150969331,0.0458313819212508,state_ext=stretched_down,0.0018803967333612,0.0,3,0111,0.75,8,8,8,8,20.5,survived,survived,survived,survived,survived,survived,survived,survived,5,,69156,488.0,True,True,1h-04
24,HON,1h,cross_USO_state_slope=downtrend + state_ext=stretched_down,rolling,4,long,survived,clean_survivor_wf_strong,179,True,167,True,0.0465620818398374,0.0458100486641552,state_ext=stretched_down,0.0018590634762655,0.0,3,0111,0.75,8,8,8,8,20.5,survived,survived,survived,survived,survived,survived,survived,survived,5,,69156,489.0,True,True,1h-04
25,HON,1h,cross_USO_state_slope=downtrend + cross_TLT_state_slope=flat + state_ext=stretched_down,rolling,4,long,survived,clean_survivor_wf_strong,77,True,68,True,0.0482103789679364,0.0474583457922542,cross_USO_state_slope=downtrend + state_ext=stretched_down,0.001648297128099,0.0,3,0111,0.75,8,8,8,8,20.5,survived,survived,survived,survived,survived,survived,survived,survived,3,,69156,490.0,True,True,1h-04
26,HON,1h,cross_TLT_state_vol=mid_vol + state_ext=stretched_down,rolling,4,long,survived,clean_survivor_wf_strong,98,True,241,True,0.0463489997529781,0.0455969665772958,state_ext=stretched_down,0.0016459813894061,0.0,3,0111,0.75,8,8,8,8,20.5,survived,survived,survived,survived,survived,survived,survived,survived,3,,69156,491.0,True,True,1h-04
27,HON,1h,state_volume=vol_surge + state_ext=stretched_up,rolling,4,short,survived,clean_survivor_wf_strong,503,True,534,True,0.0445213862538812,0.0456734194295634,state_ext=stretched_up,0.001596496837569,0.0,3,0111,0.75,8,8,8,8,20.5,survived,survived,survived,survived,survived,survived,survived,survived,3,,69156,492.0,True,True,1h-04
28,HON,1h,cross_USO_state_ext=neutral + cross_TLT_state_slope=downtrend + state_ext=stretched_up,rolling,4,short,survived,clean_survivor_wf_strong,129,True,60,True,0.0452100541975227,0.046362087373205,cross_USO_state_ext=neutral + state_ext=stretched_up,0.0014964388740755,0.0,3,0111,0.75,8,8,8,8,20.5,survived,survived,survived,survived,survived,survived,survived,survived,5,,69156,493.0,True,True,1h-04
29,HON,1h,state_ext=stretched_down + state_ret_5=ret_down,rolling,4,long,survived,clean_survivor_wf_strong,548,True,554,True,0.046121666921668,0.0453696337459858,state_ext=stretched_down,0.0014186485580961,0.0,3,0111,0.75,8,8,8,8,20.5,survived,survived,survived,survived,survived,survived,survived,survived,3,,69156,494.0,True,True,1h-04
30,HON,1h,cross_TLT_state_slope=flat + state_ext=stretched_up,rolling,4,short,survived,clean_survivor_wf_strong,295,True,249,True,0.0441572381947279,0.0453092713704101,state_ext=stretched_up,0.0012323487784156,0.0,3,0111,0.75,8,8,8,8,20.5,survived,survived,survived,survived,survived,survived,survived,survived,5,,69156,495.0,True,True,1h-04
31,HON,1h,state_session=lunch + state_ext=stretched_up,rolling,4,short,survived,clean_survivor_wf_strong,188,True,160,True,0.0439790945521471,0.0451311277278293,state_ext=stretched_up,0.0010542051358348,0.0,3,0111,0.75,8,8,8,8,20.5,survived,survived,survived,survived,survived,survived,survived,survived,3,,69156,496.0,True,True,1h-04
32,HON,1h,state_volume=vol_quiet + state_ext=stretched_down + state_slope=uptrend,rolling,4,long,survived,clean_survivor_wf_strong,68,True,49,True,0.0512167245731205,0.0504646913974382,state_ext=stretched_down + state_slope=uptrend,0.0010519343473903,0.0,3,0111,0.75,8,8,8,8,20.5,survived,survived,survived,survived,survived,survived,survived,survived,5,,69156,497.0,True,True,1h-04
33,HON,1h,state_ext=stretched_up + state_ret_5=ret_up,rolling,4,short,survived,clean_survivor_wf_strong,607,True,554,True,0.0439762349188799,0.0451282680945622,state_ext=stretched_up,0.0010513455025677,0.0,3,0111,0.75,8,8,8,8,20.5,survived,survived,survived,survived,survived,survived,survived,survived,3,,69156,498.0,True,True,1h-04
34,HON,1h,state_session=morning + state_ext=stretched_up + state_slope=flat,rolling,4,short,survived,clean_survivor_wf_strong,55,True,46,True,0.0470125798629986,0.0481646130386809,state_ext=stretched_up + state_slope=flat,0.000992128182045,0.0,3,0111,0.75,8,8,8,8,20.5,survived,survived,survived,survived,survived,survived,survived,survived,3,,69156,499.0,True,True,1h-04
35,HON,1h,cross_USO_state_slope=flat + state_ext=stretched_down,rolling,4,long,survived,clean_survivor_wf_strong,263,True,125,True,0.0456426877841539,0.0448906546084717,state_ext=stretched_down,0.000939669420582,0.0,3,0111,0.75,8,8,8,8,20.5,survived,survived,survived,survived,survived,survived,survived,survived,3,,69156,500.0,True,True,1h-04
36,HON,1h,state_session=afternoon + state_ext=stretched_down,rolling,4,long,survived,clean_survivor_wf_strong,187,True,175,True,0.0455715140786617,0.0448194809029795,state_ext=stretched_down,0.0008684957150898,0.0,3,0111,0.75,8,8,8,8,20.5,survived,survived,survived,survived,survived,survived,survived,survived,3,,69156,501.0,True,True,1h-04
37,HON,1h,state_session=afternoon + state_ext=stretched_up,rolling,4,short,survived,clean_survivor_wf_strong,249,True,249,True,0.0437197041151008,0.0448717372907831,state_ext=stretched_up,0.0007948146987886,0.0,3,0111,0.75,8,8,8,8,20.5,survived,survived,survived,survived,survived,survived,survived,survived,3,,69156,502.0,True,True,1h-04
38,HON,1h,cross_USO_state_ext=neutral + state_ext=stretched_up,rolling,4,short,survived,clean_survivor_wf_strong,486,True,286,True,0.0437136153234472,0.0448656484991294,state_ext=stretched_up,0.0007887259071349,0.0,3,0111,0.75,8,8,8,8,20.5,survived,survived,survived,survived,survived,survived,survived,survived,5,,69156,503.0,True,True,1h-04
39,HON,1h,state_ext=stretched_down + state_ret_1=ret_down,rolling,4,long,survived,clean_survivor_wf_strong,519,True,535,True,0.0477633016263805,0.0470112684506983,state_ret_1=ret_down,0.0006794909080604,0.0,3,0111,0.75,8,8,8,8,20.5,survived,survived,survived,survived,survived,survived,survived,survived,3,,69156,504.0,True,True,1h-04
40,HON,1h,cross_USO_state_vol=high_vol + state_ext=stretched_up,rolling,4,short,survived,clean_survivor_wf_strong,172,True,426,True,0.0434993744970608,0.044651407672743,state_ext=stretched_up,0.0005744850807485,0.0,3,0111,0.75,8,8,8,8,20.5,survived,survived,survived,survived,survived,survived,survived,survived,3,,69156,505.0,True,True,1h-04
41,HON,1h,state_ext=stretched_up + state_slope=uptrend + state_vol=high_vol,rolling,4,short,survived,clean_survivor_wf_strong,408,True,208,True,0.0464048626027993,0.0475568957784816,state_ext=stretched_up + state_vol=high_vol,0.0005731153571694,0.0,3,0111,0.75,8,8,8,8,20.5,survived,survived,survived,survived,survived,survived,survived,survived,3,,69156,506.0,True,True,1h-04
42,HON,1h,cross_USO_state_ext=neutral + state_ext=stretched_down,rolling,4,long,survived,clean_survivor_wf_strong,447,True,284,True,0.0451542503040223,0.04440221712834,state_ext=stretched_down,0.0004512319404504,0.0,3,0111,0.75,8,8,8,8,20.5,survived,survived,survived,survived,survived,survived,survived,survived,5,,69156,507.0,True,True,1h-04
43,HON,1h,state_volume=vol_surge + state_slope=uptrend,rolling,4,short,survived,clean_survivor_wf_strong,453,True,334,True,0.0377167262109164,0.0388687593865986,state_volume=vol_surge,0.0002554446912584,0.0,3,0111,0.75,8,8,8,8,20.5,survived,survived,survived,survived,survived,survived,survived,survived,3,,69156,508.0,True,True,1h-04
44,HON,1h,state_ext=stretched_up + state_slope=flat + state_vol=high_vol,rolling,4,short,survived,clean_survivor_wf_strong,150,True,186,True,0.0461100026814247,0.047262035857107,state_ext=stretched_up + state_slope=flat,8.955100047117193e-05,0.0,3,0111,0.75,8,8,8,8,20.5,survived,survived,survived,survived,survived,survived,survived,survived,3,,69156,509.0,True,True,1h-04
45,HON,1h,cross_TLT_state_slope=flat + state_slope=downtrend,rolling,4,long,survived,clean_survivor_wf_strong,476,True,259,True,0.0196093501532331,0.0188573169775509,state_slope=downtrend,0.0018233326142554,6.781997186067201e-11,3,0111,0.75,8,8,7,8,20.25,survived,survived,survived,survived,survived,survived,survived,survived,3,,69156,1268.0,True,True,1h-04
46,HON,1h,cross_TLT_state_slope=flat + state_slope=uptrend,rolling,4,short,survived,clean_survivor_wf_strong,469,True,251,True,0.0123595770033085,0.0135116101789908,state_slope=uptrend,0.0016921395792075,9.046079638919124e-06,3,0111,0.75,8,8,7,8,20.25,survived,survived,survived,survived,survived,survived,survived,survived,5,,69156,1816.0,True,False,1h-04
47,HON,1h,cross_USO_state_slope=flat + state_ext=stretched_up,rolling,4,short,survived,clean_survivor_wf_strong,260,True,121,True,0.0434208171860631,0.0445728503617453,state_ext=stretched_up,0.0004959277697508,0.0,3,0111,0.75,8,8,7,8,20.25,survived,survived,survived,survived,survived,survived,survived,survived,3,,69156,510.0,True,True,1h-04
48,HON,1h,cross_USO_state_slope=uptrend + state_ext=stretched_up,rolling,4,short,survived,clean_survivor_wf_strong,194,True,223,True,0.0432431944045432,0.0443952275802254,state_ext=stretched_up,0.0003183049882309,0.0,3,0111,0.75,8,8,7,8,20.25,survived,survived,survived,survived,survived,survived,survived,survived,5,,69156,511.0,True,True,1h-04
49,HON,1h,state_ext=stretched_up + state_ret_1=ret_up,rolling,4,short,survived,clean_survivor_wf_strong,579,True,530,True,0.0455975061544442,0.0467495393301265,state_ret_1=ret_up,0.0002243617542149,0.0,3,0111,0.75,8,8,7,8,20.25,survived,survived,survived,survived,survived,survived,survived,survived,3,,69156,512.0,True,True,1h-04
50,HON,1h,state_volume=vol_quiet + state_ext=stretched_down + state_slope=downtrend,rolling,4,long,survived,clean_survivor_wf_strong,223,True,373,True,0.0467556135721391,0.0460035803964569,state_volume=vol_quiet + state_ext=stretched_down,0.0001218148885871,0.0,3,0111,0.75,8,8,7,8,20.25,survived,survived,survived,survived,survived,survived,survived,survived,5,,69156,513.0,True,True,1h-04
51,HON,1h,state_volume=vol_surge + state_ext=stretched_up + state_slope=flat,rolling,4,short,survived,clean_survivor_wf_strong,134,True,189,True,0.0460873839406459,0.0472394171163282,state_ext=stretched_up + state_slope=flat,6.693225969236355e-05,0.0,3,0111,0.75,8,8,6,8,20.0,survived,survived,survived,survived,survived,survived,survived,survived,3,,69156,514.0,True,True,1h-04
52,HON,1h,state_session=lunch + state_ext=stretched_down + state_slope=flat,rolling,4,long,survived,clean_survivor_wf_mixed,35,True,33,True,0.0458299883660402,0.045077955190358,state_ext=stretched_down,0.0011269700024683,0.0,2,0011,0.5,8,8,8,8,20.0,survived,survived,survived,survived,survived,survived,survived,survived,3,,69156,515.0,True,True,1h-04
53,HON,1h,state_ext=neutral + state_slope=uptrend + state_vol=high_vol,rolling,4,long,survived,clean_survivor_wf_strong,322,True,65,True,0.0400695400083713,0.039317506832689,state_ext=neutral + state_slope=uptrend,0.0179792149321998,0.0,3,0111,0.75,7,8,8,8,19.5,survived,survived,survived,rejected,survived,survived,survived,survived,3,,69156,516.0,True,True,1h-04
54,HON,1h,cross_TLT_state_slope=uptrend + state_slope=downtrend,rolling,4,long,survived,clean_survivor_wf_strong,283,True,94,True,0.0267307232018195,0.0259786900261373,state_slope=downtrend,0.0089447056628418,1.7475854097170895e-09,3,0111,0.75,7,8,8,8,19.5,survived,survived,survived,rejected,survived,survived,survived,survived,5,,69156,1340.0,True,True,1h-04
55,HON,1h,cross_TLT_state_slope=uptrend + state_ext=stretched_down,rolling,4,long,survived,clean_survivor_wf_strong,133,True,123,True,0.0492219916665808,0.0484699584908986,state_ext=stretched_down,0.0045189733030089,0.0,3,0111,0.75,7,8,8,8,19.5,survived,survived,survived,rejected,survived,survived,survived,survived,3,,69156,517.0,True,True,1h-04
56,HON,1h,state_session=morning + state_vol=high_vol,rolling,4,long,survived,clean_survivor_wf_strong,876,True,389,True,0.0104932980407062,0.009741264865024,state_session=morning,0.0027126425336482,0.0,3,0111,0.75,7,8,8,8,19.5,survived,survived,survived,rejected,survived,survived,survived,survived,5,,69156,518.0,True,True,1h-04
57,HON,1h,state_volume=vol_surge + state_slope=flat,rolling,4,short,survived,clean_survivor_wf_strong,439,True,244,True,0.0392179501710545,0.0403699833467368,state_volume=vol_surge,0.0017566686513966,0.0,3,0111,0.75,7,8,8,8,19.5,survived,survived,survived,rejected,survived,survived,survived,survived,3,,69156,519.0,True,True,1h-04
58,HON,1h,state_session=lunch + state_volume=vol_surge,rolling,4,short,survived,clean_survivor_wf_strong,362,True,223,True,0.0387353832404187,0.0398874164161009,state_volume=vol_surge,0.0012741017207608,0.0,3,0111,0.75,7,8,8,8,19.5,survived,survived,survived,rejected,survived,survived,survived,survived,3,,69156,520.0,True,True,1h-04
59,HON,1h,cross_USO_state_ext=stretched_down + state_ext=stretched_down,rolling,4,long,survived,clean_survivor_wf_strong,89,True,92,True,0.0457662809738836,0.0450142477982014,state_ext=stretched_down,0.0010632626103117,0.0,3,0111,0.75,7,8,8,8,19.5,survived,survived,survived,rejected,survived,survived,survived,survived,5,,69156,521.0,True,True,1h-04
60,HON,1h,state_session=afternoon + state_volume=vol_quiet,rolling,4,long,survived,clean_survivor_wf_strong,436,True,220,True,0.0396927878191813,0.0389407546434991,state_volume=vol_quiet,0.0010311093037057,0.0,3,0111,0.75,7,8,8,8,19.5,survived,survived,survived,rejected,survived,survived,survived,survived,5,,69156,522.0,True,True,1h-04
61,HON,1h,state_session=morning + state_volume=vol_surge,rolling,4,short,survived,clean_survivor_wf_strong,382,True,224,True,0.0383650602793089,0.0395170934549911,state_volume=vol_surge,0.000903778759651,0.0,3,0111,0.75,7,8,8,8,19.5,survived,survived,survived,rejected,survived,survived,survived,survived,3,,69156,523.0,True,True,1h-04
62,HON,1h,state_ext=neutral + state_slope=uptrend,rolling,4,long,survived,clean_survivor_wf_mixed,550,True,193,True,0.0220903250761714,0.0213382919004892,state_ext=neutral,0.0210850387629466,3.1185953597301364e-08,2,0011,0.5,7,8,8,8,19.0,survived,survived,survived,rejected,survived,survived,survived,survived,3,,69156,1434.0,True,True,1h-04
63,HON,1h,cross_USO_state_slope=uptrend + cross_TLT_state_slope=flat + state_ext=stretched_up,rolling,4,short,survived,clean_survivor_wf_mixed,83,True,90,True,0.0485599637990951,0.0497119969747774,cross_TLT_state_slope=flat + state_ext=stretched_up,0.0044027256043672,0.0,2,0011,0.5,7,8,8,8,19.0,survived,survived,survived,rejected,survived,survived,survived,survived,5,,69156,524.0,True,True,1h-04
64,HON,1h,state_session=afternoon + state_ext=stretched_down + state_slope=uptrend,rolling,4,long,survived,clean_survivor_wf_mixed,29,True,27,True,0.0530124382080577,0.0522604050323755,state_ext=stretched_down + state_slope=uptrend,0.0028476479823276,0.0,2,0011,0.5,7,8,8,8,19.0,survived,survived,survived,provisional,survived,survived,survived,survived,5,,69156,525.0,True,True,1h-04
65,HON,1h,cross_USO_state_ext=stretched_up + cross_TLT_state_slope=flat + state_ext=stretched_down,rolling,4,long,survived,clean_survivor_wf_mixed,15,True,76,True,0.0461209574865099,0.0453689243108276,state_ext=stretched_down,0.0014179391229379,0.0,2,0011,0.5,7,8,8,8,19.0,survived,survived,survived,provisional,survived,survived,survived,survived,3,,69156,526.0,True,True,1h-04
66,HON,1h,cross_USO_state_ext=stretched_up + cross_TLT_state_slope=flat + state_ext=stretched_up,rolling,4,short,survived,clean_survivor_wf_mixed,37,True,50,True,0.0453660378729574,0.0465180710486396,cross_TLT_state_slope=flat + state_ext=stretched_up,0.0012087996782295,0.0,2,0011,0.5,7,8,8,8,19.0,survived,survived,survived,rejected,survived,survived,survived,survived,3,,69156,527.0,True,True,1h-04
67,HON,1h,state_session=lunch + state_ext=neutral + state_slope=uptrend,rolling,4,long,survived,clean_survivor_wf_mixed,157,True,67,True,0.0222252185854055,0.0214731854097232,state_ext=neutral + state_slope=uptrend,0.000134893509234,9.050933146426132e-05,2,0011,0.5,7,8,7,8,18.75,survived,survived,survived,rejected,survived,survived,survived,survived,3,,69156,2185.0,True,False,1h-04
69,HON,1h,state_session=lunch + state_slope=uptrend + state_vol=high_vol,rolling,4,short,survived,clean_survivor_wf_strong,236,True,95,True,0.0168907695123067,0.018042802687989,state_slope=uptrend + state_vol=high_vol,0.0016101617769203,1.6680568932780915e-05,3,0111,0.75,6,8,8,8,18.5,survived,survived,survived,rejected,survived,survived,survived,rejected,3,,69156,1889.0,True,False,1h-04
74,HON,1h,state_session=morning + state_ext=neutral + state_slope=uptrend,rolling,4,long,survived,clean_survivor_wf_mixed,170,True,66,True,0.0249797937705835,0.0242277605949013,state_ext=neutral + state_slope=uptrend,0.002889468694412,2.7497559531575178e-05,2,0011,0.5,5,8,8,8,17.0,survived,rejected,rejected,rejected,survived,survived,survived,survived,3,,69156,1956.0,True,False,1h-04
160,HON,1h,cross_TLT_state_slope=downtrend + state_slope=uptrend,rolling,4,short,survived,clean_survivor_wf_strong,266,True,102,True,0.0134776181311313,0.0146296513068135,state_slope=uptrend,0.0028101807070302,0.0017341455771977,3,0111,0.75,3,8,8,8,15.5,survived,survived,rejected,rejected,survived,rejected,rejected,rejected,5,,69156,3295.0,True,False,1h-04
161,HON,1h,state_session=lunch + state_slope=uptrend,rolling,4,short,survived,clean_survivor_wf_strong,312,True,163,True,0.0124797280388892,0.0136317612145715,state_slope=uptrend,0.0018122906147881,6.697805119859623e-06,3,0111,0.75,3,8,8,8,15.5,survived,survived,rejected,rejected,survived,rejected,rejected,rejected,5,,69156,1784.0,True,False,1h-04
85,KBE,1h,cross_USO_state_slope=uptrend + state_ext=stretched_down,rolling,4,long,survived,clean_survivor_wf_mixed,48,True,42,True,0.0057325071906102,0.0056089616214384,state_ext=stretched_down,0.0022702455275026,0.0001627866221631,2,0011,0.5,7,8,7,8,18.75,survived,survived,rejected,survived,survived,survived,survived,survived,5,,69156,2317.0,True,False,1h-05
